,CD44,TACSTD2,S100A14,RHOD,S100A4,S100A8,S100A9,OCIAD2,AXL,L1CAM,VIM,FN1,ZEB1,ZEB2,SNAI1,SNAI2,TWIST1,ITGA5,ITGB1,CXCR4,GENE000,GENE001,GENE002,GENE003,GENE004,GENE005,GENE006,GENE007,GENE008,GENE009,GENE010,GENE011,GENE012,GENE013,GENE014,GENE015,GENE016,GENE017,GENE018,GENE019,GENE020,GENE021,GENE022,GENE023,GENE024,GENE025,GENE026,GENE027,GENE028,GENE029,GENE030,GENE031,GENE032,GENE033,GENE034,GENE035,GENE036,GENE037,GENE038,GENE039,GENE040,GENE041,GENE042,GENE043,GENE044,GENE045,GENE046,GENE047,GENE048,GENE049,GENE050,GENE051,GENE052,GENE053,GENE054,GENE055,GENE056,GENE057,GENE058,GENE059,GENE060,GENE061,GENE062,GENE063,GENE064,GENE065,GENE066,GENE067,GENE068,GENE069,GENE070,GENE071,GENE072,GENE073,GENE074,GENE075,GENE076,GENE077,GENE078,GENE079
bone_M000,2.9283128713955975,1.9803799361214243,2.2221712419963504,2.280919863793742,0.5004246195399203,0.9855704814374731,0.9185109444468991,0.6484080618565548,2.3703573216891503,1.471564579754726,1.8668978109492371,2.0404498984856962,3.0131656957840987,2.7914738849154266,1.3344432501056867,0.5533218275900069,2.795602035423084,0.3849192588275434,1.2137383895200295,3.5470399742358865,0.37366590277351747,0.15376314283390646,0.3819739922167098,0.366499380199917,0.8513136583925844,0.6592656228365951,1.0274263643786776,2.037279831526124,0.30197937776197886,0.5106296338167006,0.9664461494644317,0.6445513713983615,1.10111655026663,0.2849506977435384,0.39194305783044375,0.05005951513013385,1.0887072468023964,0.6000598379819333,1.6889475665046758,1.0580252216453587,0.6878556363366833,1.123150512011934,0.5861519278447294,2.0211772713945733,0.562425678680204,1.5800895846831546,0.9269414195518352,1.2377600426431374,0.9713605315534617,0.5233050035789658,0.8804250228191554,0.6110923126726779,1.7955242252458037,0.8174924517106441,1.3128246360801912,0.6285174691032716,0.3578911682725387,0.29677313426727414,0.4908464996711571,1.3789964111871378,0.0,1.0321315204361126,1.1966414476673188,0.8954613041739506,0.4480959112956848,0.6657621219386777,0.6222068379348589,0.5480088416167262,1.3500811349404243,1.7911981673915953,0.8541487478100939,1.2713655444494676,0.40269506124612314,0.28922415799297635,1.8092557923365034,0.5383627703524716,1.497409717134203,0.8422138854443443,1.4647219509278697,1.1258595298070055,1.8880888044067703,1.6201076038099584,0.8241705763186433,0.11200978380326415,1.212988186896323,0.717521080622136,0.9635631494522501,1.2855484150403957,0.3790063230229838,1.3431873631238602,0.42419840736020836,1.3396017747749582,1.0734445043878533,1.511760902633272,0.8307774956656093,0.4220409784376008,0.7935796655559532,1.0624004046606834,0.4588842705977406,1.0647704063208059
bone_M001,2.026635713462857,3.3909749326431196,1.8808175577258939,0.7924664693196537,0.2362018783463693,0.7009774857874187,1.0609833761753682,0.622825230465244,2.172175483113181,0.3702289876861433,1.0691855357642943,3.250604532067373,1.9438548371754238,1.6347953321022466,0.2061067479768524,0.7768804517168744,1.7499375704155806,0.6482452272783339,1.5165881475078795,2.0763592087853757,0.5445305911613674,1.1581198376796165,0.5269860966676496,1.7064991875326956,0.9519859699978275,1.7558481336316893,0.3248896587230506,0.6154444456231645,0.8598199728711177,0.8965770758498822,1.4813247823533857,0.20649950024453234,0.44905042482078056,1.2785774879438954,1.4742092157396915,0.36094942370246036,0.9843614826861458,0.8919366912316823,0.5911770417470438,0.45707879870753,0.08321536519254702,0.7782474536298979,0.4461611166970757,0.6522549062245382,1.177855202367442,0.6131472796205909,1.6657679881799607,1.4735095637582127,0.4355854102131918,0.45602484314072317,1.24463627273657,1.0051616184662593,0.06924758666604441,1.2917702592992495,1.2733748983908912,0.48341611901955867,0.6802634603738428,0.6130298821578469,0.3587891510423067,0.6596253934317837,1.0916101233733173,0.6442845388234326,1.3911003206738333,0.3287832208010019,0.4767072454537247,0.6488574365072002,0.0,0.0,0.015374517879635341,0.5441156153423113,1.4849650969002393,0.7952959975115985,0.8735804711471515,0.759888541057639,0.77114818141403,0.08702727172051228,0.4607698346129511,0.9719506949808826,0.5589321856568179,0.37014008140701854,1.480027479624657,0.3258201287442287,1.4908132936077376,0.7649517226848805,0.7005994627168695,0.5034623173832654,1.104102186245789,0.7125976045836511,0.8261085760478668,1.0776143191420184,0.9314327584345679,0.8761610318252552,0.905391958320605,0.6959914598722875,0.9856981306425397,1.1971742680402795,0.7492923893197849,1.3419837280138918,0.6206349581315471,1.3521606624202271
bone_M002,1.5642896493544136,2.3738691273817496,2.772075648777949,2.2411411153465144,0.4346361684112614,1.2510748182755367,0.48872603479152976,0.8516732558361277,2.4749745757588704,0.3133059726141339,2.0474331616798978,2.8551244687024924,3.7121916754286888,2.316470407648397,0.6551446792396309,0.5865658597276165,2.4655575530415637,0.6172391000282632,0.6618523082313066,2.5884672945738156,0.30724740868061057,0.6697456573175926,0.6363789827430589,1.2167345430156271,0.6942816310833982,1.041472612084704,0.8721127049295003,1.2366447191687726,0.3067944441623762,0.3838032984162294,0.40967251032954033,0.42396543748827203,1.0976275157143247,0.6061797355183689,0.6087133442973698,1.054026654585548,0.818312821527644,0.0,1.4380934391185811,0.7225399626670437,0.5857101564826764,1.068407137832362,0.7077740419132007,0.601123613365287,1.8858952012381451,0.7066283709710117,0.7737692645085361,1.0160698066351663,0.3928691764079423,0.7092301529285335,0.8874703227328647,1.9829893438212294,0.7228187011889955,0.5686784753307824,1.1978931824864596,0.39284829542624816,0.5576906822232082,1.148932852499621,0.5520174433451353,1.1722262664158734,1.2721713375634456,1.1947296977177373,0.9340384428189304,1.0005314326051449,0.15190564239908716,0.728859969924729,0.5174455412350641,0.46026467871765514,0.9037573134704882,0.08205812923028688,1.6124185921625473,1.897666691027413,0.3949978680128525,0.7229831828733564,0.5042723876040326,1.2465897356101527,1.2599027430516307,1.2620401792945142,0.5819440449014525,0.6123568130917068,0.28983842661687986,1.0174933570296414,0.5017388853436315,1.0947864083146692,1.219691334374183,0.9202273533810394,0.7762820270002364,0.599212003699063,0.325255554225632,0.8281539098332499,0.3038743559442107,1.015501703261616,0.5599976232338081,1.122946974419282,0.2619314981368166,0.9657340797408696,0.1775997775509217,0.8073459193158548,0.613457910552736,0.4237027462870987
bone_M003,1.3315794680280926,2.677393992365109,0.6844661717103846,2.5567841717061945,0.35993092301587937,0.7151685046216698,0.652211351567284,0.08312691775096531,1.6919379441849234,1.2264213842257357,1.8981304966011976,3.274450711288784,2.1467584289296178,2.396685996763147,0.6385022567591101,0.8323217495406576,3.3729856484723806,0.2377806769097166,1.199569808590875,3.0710127757183554,0.6330803044581651,1.2472699498421256,0.6174792042269972,1.4469334312448505,0.9660123299572502,0.8178768978533066,0.520713927522815,0.7563150391790473,1.3542652657965297,0.6744824606141644,0.7040404003577692,0.5697443428957938,0.6092548027013698,0.0,1.0562954791553636,1.101016612808431,0.8497618729718157,0.9522454568499192,1.2235463614375532,0.5642010458615654,0.9684449968505253,0.8304925673919398,1.0519463087660526,0.7712513402120427,0.5302174363408161,1.2212320173509972,0.31593656777176693,0.6560512745959823,0.6130013500440235,1.3401369480586531,0.21891191682420597,1.1842429380350639,0.9836604509923378,1.2356615733157692,0.8543773252936441,0.7662896604153586,1.3096342149962168,1.084229651566303,0.5688422356819586,0.41107523185813954,1.0050371680128958,0.8676258893573444,0.5123680029677353,0.370575056437609,0.11264662008735822,0.7647713629906203,0.024599747782425796,0.21150413190050849,0.9837669860714965,0.5165585382463975,0.23682268088165132,0.7259473099857555,0.7941179530567373,0.3580818489192935,0.9452936924711501,1.0888527938181505,0.782803529719069,0.931861481412416,1.3071990317597433,0.9265858223012774,1.2442662367830208,0.9177473580645913,0.5405441663381763,0.7134524880275607,0.0,0.6088647414960345,0.9642204129566238,1.4236107439925865,0.27246266463426444,1.3689857745434326,0.4834345438582329,0.8350152905024447,0.2570029042871699,0.6096702739345987,0.4275444313386694,1.156159778874363,0.6640931856440767,0.7450872385500766,1.335409130556781,0.5966939336995912
bone_M004,3.7673554595821206,2.7844683284189027,1.9930357967855175,1.7384470460908075,0.737757289435304,0.03906017413081461,0.6353305165501798,1.331631463017531,2.3966080220188513,1.4132702446852725,1.7087501968668841,1.7254596566261646,2.7144111487110796,2.170608479601918,0.9757278009001631,1.490186904977844,2.6576427818960764,0.39688399411582026,0.7840375926626721,2.706333457234127,0.2899480737808582,0.7840138150297891,0.5225370352870841,0.6022756338327833,0.5082779836579987,0.3756815258081549,0.33776770876163964,1.1885959495417224,0.20814943610371212,0.2896406834669695,0.8191793634226043,0.8747710224477461,0.9469728964059403,0.41705608946226785,1.738057299396134,0.525630881237343,0.6783603592633969,1.852050071411877,0.5239649062898066,0.9923086813374006,1.0857822200976703,1.156970565271108,0.8866576992471638,0.7677527312116845,0.7665452742753728,1.0086332522474395,1.3327843008598765,0.033400208941713194,0.43548240726779214,0.8663796837661873,1.1997595288720564,0.5388453866119938,1.6440443839646177,0.33260688793891097,0.7778073763296567,0.12437815452868428,0.5984599902742164,0.7036298722065633,0.085540528488953,0.19029422062925327,0.47381614405642186,0.833657686496148,0.6861522544052849,0.5972960002693996,1.5378453249021875,0.9527620866352011,0.4123319112129566,0.5193243001226364,0.16103468549936584,0.9835379799861541,0.2592839118630328,0.5103097900547853,1.538067142642398,0.6870193218970763,0.5211910941138058,0.911336092438884,0.37398553300875637,1.6449856222226589,0.5005649528031477,1.027366675245225,0.23698228865313137,1.2452969481888627,1.91817533226831,1.2126881448010083,0.5261346239609477,0.4345201202614176,1.2474058683942646,0.6049413483489707,0.8015882036833373,0.6745876268559599,1.0199435954747917,0.9067698548511436,0.8346513796276931,0.574149095259001,2.071532401762723,0.0,0.6870234645419064,0.3409069170255318,1.215782706701649,0.8869008609915597
bone_M005,2.357304155933706,2.592603764526024,1.7057692016697619,1.341399569321345,0.94263003699323,0.6350703560905794,0.4936078643068251,0.6567573074680244,2.4034296531577866,1.983310958927374,3.1386360045305746,2.527979270018921,2.7348870907708696,3.833205566540016,0.9571983472394765,0.6817607343972328,2.0804806943799914,0.4122421977878415,0.4982205740637902,1.46297925883911,0.7821097299538704,0.8377837697303133,0.5696479736021736,1.1719061640872093,0.6207470228848179,0.7554282710806299,0.3969387086165592,1.1479603229621234,1.1606382946446712,1.1653009353221764,1.6479848653604399,0.6860083164072587,0.5518883225484524,0.8924475005634811,0.0,0.3032838676073344,0.26294337717513894,1.3974130354622034,0.9167505812693957,0.2888374835980781,0.798355955299946,0.11030563851392605,0.9387366128736587,0.5541947827093947,0.21070481939334507,0.07559588882207213,0.7079771230576758,1.020069197963918,0.52194973658923,1.2857835161226918,1.1682735696916369,1.4465661419840783,0.4848765228552764,0.697127205739964,0.5224071586732026,0.7278342769759578,0.3585164210004002,0.35497796948329025,1.3572875611759236,0.6518293330270652,0.39245922590717996,0.7444221416119375,0.5783207745544804,0.8045620430103542,0.7956309429525201,0.005580914364127776,0.9150932201517921,0.24143712067490547,0.9298064291933146,0.6646235751604251,0.8452731203437902,0.0985588050770913,0.7179187581372601,0.5240366095115059,0.7274015218742167,0.24497850963703527,0.5149003753656236,1.278307058379096,0.5773101776213074,1.2316399953937525,0.0,0.7088967701226894,1.4734310464028944,1.3618736201565562,0.6606662763699748,0.5936994766972211,0.5913836941557158,0.28508958985080346,0.8598447494960808,0.0,0.9105820126978421,1.0431024158132205,1.535572496991814,1.3039508929149182,0.6477161597902319,0.9135266335551839,0.6791708864739199,0.7307187025556185,0.20294180251978916,0.858130055859688
bone_M006,3.846071175723952,1.8255655566313573,2.563711528573639,1.743274826801801,1.3401801016972026,0.545170202421523,0.798309869712404,0.6201011523111523,1.6952205410291923,0.23468448034912334,2.961496401387302,1.618494175346985,2.2737150811556166,3.7943731116191324,1.2234299877438763,0.5604479811603549,2.052768463101368,1.2275232809791816,0.969324818500833,2.8516638559261085,0.8748561170958847,0.664815369594601,1.0908605485452048,0.6152943409973297,0.9278140644585807,1.5955612142992268,1.4942920354757478,1.2727803501605277,0.8487557227587412,0.22487003476981765,1.519781179859197,0.49966677860683834,0.4515049839717632,0.8353923089846333,1.2187194404328276,0.7535754697161735,0.6123659823373326,0.21481422767799996,1.5910611416810934,1.0443610651243578,0.08367416694438282,1.3034340070419081,1.2696839790686818,1.2344994064969648,0.6339625651694083,1.1536881892353636,0.8220186338337903,1.1316648645646183,0.9156396299252434,0.7533225053826763,1.0046519552438826,1.2901595467127978,0.8177373597941904,1.0850817726432642,0.8415762909422727,1.1028756733623564,1.4294819468870128,0.1992764215757709,1.3934500586435825,0.578871063963645,0.16207251601468137,0.40710095784558464,0.9443852613468936,0.4913223876121125,0.8167851845156235,0.7495911167359007,1.665805301779972,0.35601181322404113,0.7265843923144084,0.7503817610541412,0.38035563528267824,0.521918139250148,0.9417059309451574,1.0123129530810715,0.8027940877361295,0.8038105090521027,0.4879776890092393,0.2376946909559886,1.713434623249098,1.5252830971655522,0.7656831309694071,0.7678626972147122,0.48998247716812715,0.6682826292315971,0.5168582159183682,0.01282008508152499,0.5167873429084985,0.9411593361653129,0.04950206488076031,0.7301628371873568,0.8091712411154144,0.49546099181770126,0.09929592734610403,0.5678222999666255,1.1242823042437358,1.2538295672219684,0.3612255550016342,0.0,0.987372280805435,1.1134413179487448
bone_M007,2.111862583329641,2.5927913896183066,2.863599266514417,2.122653124661748,1.2425732561078893,1.0204871528660604,1.3562745344857998,1.8976489538679202,1.419914779599603,1.062243791464191,2.5026595662641293,2.3134301012670107,2.8167283338312377,1.74097998761302,0.16045401713441282,0.0,4.109879590392332,1.0211451795522097,1.0915700084649473,1.9307275742701113,1.1596724167218944,1.6663955958057801,0.9284758289359569,0.4854090704558328,0.6851024518090383,0.855088917448087,0.8914225744150122,1.000196927182008,0.7561607241381899,0.6985769744799392,0.5372799030291399,0.8191148030681918,1.0579879189290016,0.5422646588100639,0.29059649472460636,0.7260621558145663,0.20104243633916585,0.3533201901080811,0.4241344435085819,0.24521477665837116,0.149946216606138,0.40084945027969454,1.0774988303845876,0.9304292039131319,0.8151999409845269,0.7328639190144975,0.5230472964008444,0.5257846697074429,1.1816011533895678,0.4444629292368274,0.7750142454420841,0.7438860224913175,0.3643295002169062,0.340203671659307,0.896364036427328,0.16861305556641504,0.1602305434847177,0.355547532252128,0.5371708562256938,0.9546344278712026,0.08648295834800025,0.5040203587016439,1.5846184925057218,1.44704036042623,0.934906588086281,0.5234851453784399,0.7052309255469891,0.6150657958087885,0.3867960011600558,0.42905721628566057,1.1906925160236386,0.7640028064111574,0.9546976857544072,0.9629363274688255,0.5039262308215993,1.4006262285961462,0.9555319104074964,0.7490920299308435,0.8470939149031775,1.1348990982675342,0.4473591908261543,0.5207990029521896,1.259796528670631,0.8011141036215953,2.166643309699218,0.873571405846541,0.8570162762497859,0.4565875915137283,0.5739423045828498,2.327199239240919,0.37321214597536806,0.800811413372601,0.6579708082023694,0.13357022858823148,0.4697636283200603,0.3223745051521988,0.7660551305054111,0.7962279823284693,0.8319654569667086,0.8714747766674359
bone_M008,1.5534910915923879,2.4061121909624963,2.1775588151063263,2.099099748287284,0.40861796016771457,1.1083832889833654,0.4784449880279966,0.6693163598352692,1.5713059526006445,0.4370958824030007,2.0362940358890067,2.937768908686638,3.715505327149667,1.9522551248575941,0.6604870183207214,1.1554982015455166,2.9490507009054667,0.9029052787038914,0.5059444057498177,3.748415578277962,0.658744695596552,0.4765178638183703,0.34479036989304557,0.8115200236010279,0.5558143726518429,1.3270626323842902,0.9133682301534067,1.018539111301598,1.134415441436086,0.27158642454951354,0.3723411271116658,0.10482218531335402,0.5559665646407954,0.3543948049209793,0.05237045583441824,1.2349227323455494,0.7080924380685308,0.40232898806707623,1.3813921997355856,0.4967248958660051,1.0020915518032274,1.1130397232889475,0.8450295559450947,0.6987070696184903,1.682937257739481,0.6695790123318253,0.5281304752929463,1.1790358448141407,0.30737348422060773,0.8498529588742156,0.7750908453099634,1.9504247239125863,0.42866636764068167,0.9540403695949409,0.8062779622611986,0.9004408980482472,0.23677662651042064,0.8300592573984626,0.7790876027940135,0.6960991924804366,1.3636655389783379,0.7484368518236706,1.0594840318328649,1.0205235643148172,1.0987473121845688,0.5662966032191524,0.6227292036340814,0.7092516703151448,0.7968983002331069,0.5436333639308911,1.256996461327028,1.928153440780537,0.8931706108142639,1.0782214594656332,0.6831627744986679,1.2865243566371307,1.2245862019686338,1.3136288810104237,0.9955854113202168,0.8242246161288092,0.6638598169566405,0.9697789978227975,0.9091017580313209,0.728985895122191,0.45033951440472597,1.6485635787103479,0.7195358748685811,1.6583071134579217,0.5164017602642561,0.6507037295405013,0.8082721772489498,0.8028298858274227,0.9535507466343325,1.0422432039812897,0.2692780689705425,0.8213050044874867,0.08275294566343211,1.5086070848620405,0.3301986850538241,0.7762958684877724
bone_M009,3.6309129975754746,2.783066984929898,2.052309402332813,1.2688219678050598,0.7089152031623213,0.6033599738833453,0.18315079416096902,1.5605330986043822,2.614955796260576,1.0898721386249597,2.0393542346240534,1.839820798182557,2.5161040459893664,2.9728584067380277,0.9208069929802285,1.765690463099226,2.19104406577116,0.858223035340625,0.8910227870926598,2.548878931793263,0.6230016009993943,0.2895952075557275,1.0497511148015501,1.1878497514522417,0.0,0.7968195762060009,0.5142134198429671,1.301852634390318,0.3109270359860646,0.49870328731403374,0.6954300027660552,0.48752857136737027,0.0,0.28332705148119547,1.7054059482068666,1.0675533311828254,0.8572824559421213,1.7946584229668496,0.5333044348578642,1.1266545289071106,0.9584590117301395,1.2133013708078166,1.0996289551442673,0.8213855642764212,0.41597466031465585,1.0783356537466409,1.4257727497525985,0.01326086893898587,0.7729714061847086,0.4090488283542489,0.7711478738039776,0.2867899594953998,0.5415729120591057,0.48539685563972845,0.22312251889594042,0.3743146756612256,0.28421944289943,0.4187799589784697,0.0,0.2130549888124571,0.7077176097825537,0.9584266090868703,0.4835677836927573,0.7708098698587652,1.7631005084707787,0.6184432073727404,0.17273391565889268,0.22785922636974304,0.7609701587996061,0.0,0.46496006425294273,0.3846418410263997,1.2510274850106884,0.6389962055982717,0.550092848712066,0.8765291628324888,0.8371221315168196,1.3015052270758658,1.1334760921225455,0.8847320329152109,0.5114135944631213,0.9822410003150495,0.9926721106810602,1.2394168924717304,0.9394596461322242,0.19000709431738932,1.559439229435581,0.8467174412195342,0.0,0.5439979050875948,1.0323380223322496,1.3855721412007216,0.96600872245041,0.3816385883538702,2.019188005004102,0.8771972147092832,0.7595489258975341,0.6983194971823818,1.227263311283847,0.9784288482601482
