,CD44,TACSTD2,S100A14,RHOD,S100A4,S100A8,S100A9,OCIAD2,AXL,L1CAM,VIM,FN1,ZEB1,ZEB2,SNAI1,SNAI2,TWIST1,ITGA5,ITGB1,CXCR4,GENE000,GENE001,GENE002,GENE003,GENE004,GENE005,GENE006,GENE007,GENE008,GENE009,GENE010,GENE011,GENE012,GENE013,GENE014,GENE015,GENE016,GENE017,GENE018,GENE019,GENE020,GENE021,GENE022,GENE023,GENE024,GENE025,GENE026,GENE027,GENE028,GENE029,GENE030,GENE031,GENE032,GENE033,GENE034,GENE035,GENE036,GENE037,GENE038,GENE039,GENE040,GENE041,GENE042,GENE043,GENE044,GENE045,GENE046,GENE047,GENE048,GENE049,GENE050,GENE051,GENE052,GENE053,GENE054,GENE055,GENE056,GENE057,GENE058,GENE059,GENE060,GENE061,GENE062,GENE063,GENE064,GENE065,GENE066,GENE067,GENE068,GENE069,GENE070,GENE071,GENE072,GENE073,GENE074,GENE075,GENE076,GENE077,GENE078,GENE079
lung_M000,2.5403309023461236,2.691282586721977,1.9571981222574177,2.4697523116981204,0.9635631808507846,0.4698004541799644,0.8476069492935989,0.4994008016548599,2.0135389610923173,2.469686314787034,1.832490982255084,3.5323834596951698,1.261097581753385,1.1586651225478082,0.5072180298373714,1.8149830163275231,1.0375872990412374,2.7094098389589583,3.2689733649581623,0.8759446367481487,1.1540432712331885,0.9399103801320554,1.9220145434324618,0.9250563706323847,1.1022393719169459,0.7380372967083002,1.464687775282063,0.7701153697911919,0.516224388925458,1.1955551951563166,1.2164409418745707,0.6805142183010744,0.14992106218581275,0.3466432736530507,0.7370084132116299,0.8887952416660154,0.47156604911195366,0.4462638578471161,0.9432274836681218,0.38046935098875106,0.8685301944118216,1.7049963368913368,0.0,0.820172495697035,0.7090479084963405,1.0118830809532837,0.047294996903797015,0.36466229747961987,0.2597516159117034,0.8253475703302926,0.9597276481097778,0.5981909691897669,1.2455804540575817,0.6723045803500171,0.5079820189388753,0.829329773579583,0.7216988234819286,0.8141075669048629,1.3777331288770995,1.1152237000340315,0.7636535639008599,0.4663101437495553,1.8242290739554583,1.0764889655240997,0.45111343038144563,0.5894541689375639,0.5456295739038617,0.4618122369774721,0.5111265375006546,1.0031042652117825,0.31273668989220593,0.6117902293865761,1.0279198577266997,0.3579715148386877,1.049977655370402,0.868400597551238,0.967014696851367,0.836421872006108,0.5384561556208978,0.28427955014988426,1.4859887600028996,1.0365361428345286,0.6748698891533554,0.7169267605656728,0.8833680180873064,0.6303815139885285,1.515240301471888,1.2397451650180245,0.8589868271583911,0.3382617219554955,0.0,0.39721463556009073,0.756204365798326,2.2055169031121196,1.1879619869945766,0.0,0.589319092505627,0.6485323179602177,0.8074836092520452,0.5846566046351499
lung_M001,2.6659639531201265,2.4499341629667435,2.527777330388151,1.5269480240009927,0.28718812283062967,0.5689905893170666,1.1542724619278737,0.36304843384081503,1.785024807816663,2.5669209974268243,2.613608246444203,2.3015065113373656,0.9477736368506987,0.6426796192346851,0.1441432381989975,1.250663232159071,0.3366347662496353,3.23142875694756,3.6459689659599626,0.3783752864891915,0.5803754865475428,0.6576081878465677,0.7384805027258556,0.8209167484183071,0.3560328222287124,0.36339521719505385,1.7315875081445995,0.36624782909319914,0.7849647162189235,1.3481771201915818,1.0585570803598285,0.5929605224712928,1.1984374301832175,1.102518482145196,0.8995358519664916,1.598130140098763,0.25910891856560403,0.6177488438899243,0.7313823703330989,0.6247734771029297,1.1449055560809969,1.4112763537165505,0.9233256207471405,0.5059478708082732,1.7706620006394131,1.0117381086452601,1.2199980604198637,0.8790910175033168,0.441443755591234,0.812035816504292,0.6483931675644745,0.8187823129159462,0.8953400513654153,0.9903496047551534,0.2381827301898058,0.3109006018301508,0.1216794016158762,0.9017534402677341,1.3441079072026192,1.2953223881306293,1.2483184457132064,0.7838815706453567,1.17705058981125,0.35877241109599267,0.9419315336327487,0.9767479045398968,0.7448277962390579,0.5453722701363944,0.4413648303501044,1.8412718337988259,0.24742853195491432,0.9331741290527205,0.4551415461643097,0.5383457736447964,0.11550748961724074,0.20278374671247795,0.9266070195819893,0.9943003860878419,0.6261875259905165,2.352291715993971,0.9700730209565376,0.7515072652755324,0.5599536550969976,0.9227326629413162,1.3012263007310294,0.24786101811857952,0.8419666206971733,1.089927014907126,1.144529276058326,0.4455908463921711,0.10997250537559837,0.9548714353315578,0.2057580138897353,0.6540840337056357,1.698734739876329,0.8606080224362431,0.5835240720090138,0.4602925388894089,1.7290154597088845,1.0874677736054243
lung_M002,2.4120090649842623,2.0946395472156056,1.4436330394863623,1.41468937645845,0.12882786362815768,0.0,1.15209060930004,0.16553742324978132,2.588576813650617,2.194679987151145,2.385818151289604,1.8722752587869789,0.9826257412581509,1.0864660887379047,0.44371847766350736,0.602294208489269,0.6038623796569501,2.449654167308804,3.195181108277994,0.5383276506482945,0.5044138504579212,0.35664768223192456,0.7376701247583439,1.4710629242788111,0.04607954573371559,0.5907685966824971,0.7181643615334306,0.5914163411662787,0.550489282774185,1.0456437384451989,0.6210489769979827,0.0,0.34200674503351874,1.102105955768567,0.5962769817529681,1.1174044186845773,1.1921469510490557,0.7210501169416599,1.6065566257590072,0.3398099388803601,1.1100928961477474,0.2936164258625137,0.9760776087122874,0.15533318324399503,1.0297886864316137,0.7867508912506004,0.981702242961242,0.5038989192146738,0.619900848334114,0.3136487344247947,0.7234724704025565,0.6642497911498434,1.0928659378913355,1.1449564826500127,1.5304933415663107,0.9043577316568874,0.06761529770051317,1.1142751097550612,0.7963259190687922,1.0035311812676004,0.7281220262707124,1.2399337845397098,0.9458383322253561,0.5948961132868072,0.531972823115143,0.7376882061236789,1.2066583771586736,0.8595668621361722,0.46013227865623485,1.6190092687565738,0.6253595965608285,0.28272645649398365,0.9707927488659511,0.865982429243348,0.7206594442132759,0.6961238668672322,0.8940115853145558,0.2902574948983143,0.5997145878304226,0.7461048252108193,0.41373897673742827,0.7334032745200993,0.6035124240047609,1.1203643762953865,0.6412537814055671,0.6775621548264775,0.38692724149625096,0.46248584955025085,0.022205561042728805,1.5890775475485304,0.9073514959224128,1.091082898360907,0.1041467690258035,0.668698837985251,0.7009048501524121,0.4142286745429709,1.0377956356217282,0.4824869634969001,0.6293805857076993,0.934008163561966
lung_M003,2.1899148514213587,1.7975299705843149,1.4106838161747046,1.0278851810258591,0.3491392080302536,0.3544482352319418,1.0273493627163615,0.0,2.686039401712291,2.2026143732409214,2.532533947290258,2.5713443027962857,1.0642403505443288,1.4415694032815287,0.5475580163515689,0.0,0.9063894020628553,1.711786016483575,3.6293262149649212,0.6785093893522883,0.5373972429336038,0.297961378385561,0.47781759547237507,0.952236735627611,0.30265516781169405,0.5579669318201828,1.1109557640509902,0.37948432192674636,0.4189994636815457,1.5981225200303468,0.8316884371074766,0.12103759800967327,0.4681830322504684,0.7538875504410668,0.2950062641145881,1.2544647379938998,1.1436389210104285,0.42469160789240884,1.1054160490185088,0.34363597267604623,0.40876416352350553,0.37675043123247254,0.8025072094269492,0.5832213953325478,0.7656850814352674,0.38564446578877176,1.2635490042273279,0.5164908444759428,0.22741656759676238,0.23327948501672874,0.6670527687333316,0.6444078483940435,0.9322868658502041,1.6555120645411636,1.3008145700929878,0.5604715550880675,0.42848716213232385,1.1124754913210984,0.881325671847799,0.8905587859112891,0.412186857117267,1.442889395562161,1.3526353916101477,0.6662176709314507,0.05243668398663262,0.9435749871746211,1.0013676357644388,1.0594538379658032,0.9273230162138599,2.6013912030275836,0.9578132931751073,0.7626215721567056,0.5289163279833593,0.7514607275875143,0.8645155922754957,0.43158376941611837,0.9743972280422073,0.4445980602690001,0.5200777714013457,0.7325014010370541,0.21222663239348522,0.6818658021410593,0.6240144086966368,1.058478620187438,0.7060191217567989,0.5429728167094497,0.3751739113035855,0.3416204414198972,0.7134482498826886,0.8769006107445292,0.7596887295251165,1.0641955026667673,0.0,0.0,0.30062236654459884,0.3484184937297675,1.136011533657006,0.5174797739186906,0.932236861583717,1.3962530576428884
lung_M004,1.1850437270387082,3.638739050685962,2.6553687910383146,3.5569756615507044,0.5338638740301542,0.9922799361354915,0.3898943802586242,0.7531616185452037,4.2505634035863595,1.9131448629254475,2.312966479445648,3.0911261924411284,0.497947569304334,0.8517397193190206,1.2327479123724197,0.33512616490155955,1.1901753369925787,2.558630108715195,2.1929593549173676,0.15970967892690036,1.0344567707865082,1.3008318456589103,0.8641878249095796,0.44306074058543005,1.9454653477019925,1.2812220061775321,1.3356972724748797,0.7503768469454413,0.5533747261370326,0.8304567503411553,0.8316323976754068,0.13648705086361712,1.3560986403023698,2.328345337641584,0.22905113238721675,1.3516130127291068,0.894676148401127,0.9499348574118827,1.7392819632208314,0.4395197827977937,0.6512279478874212,1.103938651716985,1.0987438464759183,0.6891407825054243,0.6302039115825592,0.5634495968213467,1.1612735038288726,0.7884951633438817,1.1716457188173197,0.2925337403329944,0.6429080109295776,1.2139772023599738,0.2153330786894755,0.18821014476526032,0.281239356797579,0.5797733094581089,1.4704491227723835,0.14390342952173574,0.7051409902649648,1.5236156374977838,0.7871953039257926,1.2737701693611914,0.4219049878807922,0.35326086496995923,0.6589377853263566,0.9809010090454118,1.2002285426997497,0.9282110553397744,0.635230415175476,0.5942255427902794,0.5419118732214984,2.058823753018524,1.084692628614545,0.001006744598538667,0.455168053383861,1.6523137741701341,0.9097986839240755,1.1141987343644042,0.6448726587119782,1.0511151535298922,0.2155717665701558,0.3926502813881174,1.1955283149687466,0.5729683016111986,0.8649388846123824,1.61524333197011,0.955654525663257,1.0655894608838525,1.6226181027098732,0.9269764168508463,0.7932020602116208,1.157829707465162,1.1295688654637615,0.48362819693746406,0.7550184528800346,0.5623387499907764,0.0,0.5740398968554977,0.8922087064763834,0.5735421117505837
lung_M005,2.3214978961580037,2.7378965927275605,2.0198363057934263,1.5021272853787053,0.2834737311202196,0.593006230964882,0.8495346655231326,0.804302373336082,1.664215938012582,2.5154096195413667,2.3269104254807145,2.36153600807154,0.7997840069457914,0.44938703130315777,0.0725298430158815,1.099487224233573,0.27452682253581484,2.1381496369072615,3.8484854341660086,0.14726736305037796,0.89781428384924,0.7257323866960472,0.4653083836633869,0.5263273739270775,0.2418700539292587,0.28605146431371653,1.5654653634298283,0.4346673367499508,1.478069662202279,1.2815580835669378,1.003351785130468,1.2794387125064983,0.789937043076693,1.658110119861449,0.9827042615799704,1.3373125054491402,0.27116654733725803,0.40370743848641,0.7674941618826943,0.8737806516742448,1.3145872050369707,1.5322983032362254,1.1291551287978125,0.6843291631732911,1.3308683626151325,0.7738258487101043,0.8934101769574136,1.3436565178094948,0.9299513405872278,0.2991793556835892,0.5672321821498518,0.6300213985431027,0.34554991342096036,1.3767857363469411,0.8768836525535841,0.5418151303758185,0.171694798418418,0.4235675813852214,1.5009119023532427,0.4707817562445533,1.0890358589672198,0.6215441271359058,1.5396657875840818,0.10884122668303231,0.8129821909888444,0.8538516416430845,0.5514102773297608,0.5811321380504691,0.9487074029871234,1.6896396940058045,1.14489309167931,0.7024917835904865,0.5093192432276813,0.5445321052008785,0.048282749214113616,0.44500604539849453,1.2239674479098683,0.854629096432407,0.38175857960416537,1.986319855775325,0.5955279856220038,0.38090001603218165,0.9177460393696599,0.4134510556163578,1.4137307545843838,0.5256446404220175,0.8881288366842851,1.0240483981741606,0.5042965313694228,0.9373036291869423,0.02641335563727648,0.7370980629464913,0.4179590120048621,0.47378935664318644,1.2168577690207103,1.079263511644404,0.9281805904661815,1.027775353134709,1.7433068356743202,0.7971322897006692
lung_M006,2.8878228108878248,2.1548184502840986,2.0968352909310974,3.1530279415160525,0.9185855909614328,0.8776327522712919,0.30535779308503563,0.5401152408985095,1.4955080964945675,3.30622380746994,1.68288110856344,1.6225413371294688,0.27388240728357266,1.5861271520165188,0.6480802498235977,1.045891535033174,0.5561292066318144,2.9181866989426077,2.6734044801820303,0.0,1.7895410256509017,0.7304819702336313,1.4642482621652526,0.338090492581343,0.9118159374750776,0.07946858269413459,0.2766066539757215,0.8305210304697168,0.7575052602701102,1.0868701055781615,1.308306947599994,0.7583834832368017,0.9403388745830499,0.8924575742804642,0.4471132009299459,0.9786726777298111,1.0178464226000845,0.8901807609691665,0.5769928047765943,1.1802754436832077,0.3570574860143731,1.7711383694519252,1.6139502495810254,0.34887256369949,0.9860751939883879,1.2465136701217752,0.5031635863136986,1.0517390585060093,0.618197309102259,0.8793542859075122,1.1182521566163137,0.5855699062621722,0.9710760988337277,1.3176388217709556,0.7947721307978575,0.674226951447009,0.17086941299449637,1.119388404027444,1.2430329711971053,0.8149204273549844,0.5318990643418814,0.32106565493515876,1.286448219525086,1.1244628497011824,1.6751731315564855,0.32828451694515043,1.0677617490384197,0.45756762064061074,1.4990492762751808,1.7901151289409576,0.7581315991084034,0.5842879208286899,1.3818809291665466,0.929841545855991,0.6030558668886643,0.5486199601323025,1.4370089930839156,0.40296709403181946,0.23039386103233495,0.8331522139629656,0.2757173354690705,0.7023869123828893,0.7213076048342724,0.7260288259057248,0.9299945249270134,0.8773057353676562,0.1093052438424074,1.467858450722142,0.73892091393833,0.504964288246187,0.6611003975930668,0.9587262622580337,1.1939865094283941,0.05387708103234429,0.6823365758696229,0.9122135435656444,1.2972591910638118,0.9704919532598373,0.8975063402106771,0.9073585121219062
lung_M007,2.1574157329157106,1.0786911892166702,3.039254233474591,2.1281548280903357,0.7427790366434374,1.3857520827044176,0.18680524605181997,0.788057945744482,1.934807397106491,3.0398277803787193,2.918963934593377,2.389328236645526,0.7371229783600238,0.08495985737699387,1.0707075466334306,0.0,1.0700211571559768,4.976053509020585,2.6002983303449834,0.27783490468604727,1.237938150334113,0.6480905903668499,0.7695686324103088,0.4807854391732352,1.0054117289238964,1.2486049020664307,0.7853423780590874,1.2092856578912654,0.5181576331733883,0.8442377870333063,0.5464396004577248,1.049679589643211,0.3669958709816832,0.5837281453651781,1.62488090559298,0.6892817125640658,0.0,0.6271146440439881,0.9082405903717963,0.7185746464321887,0.8131409410505487,1.4146504988655113,0.4721012150162131,0.8057360261031274,0.919031669016159,0.3004047808759533,0.6016020257031363,1.0144580591659134,0.5290026456317228,1.5375255827080203,0.0,0.5592062303558523,1.1802845593800735,2.114312244336769,0.3424234607849319,1.207167285793147,1.7390269660669544,0.6461927568276196,1.674868494575811,0.5199259567009827,0.0,1.158156104503406,0.3692396819115319,0.7706597203576154,0.3756491216370913,1.3426232115159644,0.15644556803800921,0.9366408387974116,1.48852055179416,0.9466256082226335,0.8941170829290412,0.7470404597215523,0.5904259627671966,2.840135916369682,0.24418119551512413,0.46364843451057597,0.2763006811914052,0.4948179174255614,1.0290990516579968,0.504792811155177,1.0624641337739038,0.4495607466968897,0.3686448260802247,0.8163125926304761,0.48742907351418174,0.5648478308433732,0.7466709713847436,1.350198682316029,1.0571490599061648,0.3838625816120042,1.0049840476400616,0.7364795353168089,0.1911391846301111,0.30154206952752616,1.4652083785986383,0.6554915811669002,1.4189864883734293,0.6523699728256882,0.4746024519533101,1.2173797663828665
lung_M008,2.678396053813466,1.3154808481024745,1.6989040458361686,1.4040137784940612,0.39493237043760565,0.20717798794456221,1.2411949020523576,0.0,2.1091952494566626,2.8619114690221297,2.8222343752729717,2.329828020647657,0.9707167259875136,1.13291886900715,0.7136333092901312,0.5144128969836027,0.19020512641384968,2.5937979318811673,3.3230074003800727,0.9336734072219461,0.8025586205531549,1.0520379983133028,0.8520356766830286,0.9580317044169961,0.46156020109653706,0.8213293683448238,0.8771687827641956,0.5184794687276199,0.4121620488428239,1.1234967024219145,0.7036494400223803,0.12968486535586993,0.65287910005011,1.1827756087540948,0.2152336083330849,1.4169506505512095,1.461847899954522,0.32669607511481874,1.0250005351533291,0.4063905190429469,0.6788280206852109,0.489721417770617,1.0670709108075482,0.4410292310973661,0.1408100295067688,0.7820580798046325,1.0761076228400994,0.4352403782433645,0.6098421795330933,0.5680956370921018,0.992517564306076,1.0049888194127388,0.6965944879224698,1.5017618432252229,1.3106065067795056,1.141111732175013,0.15742370960844476,0.7917653599671037,1.2973782110074221,1.041343694916745,0.2788174514760207,1.0905011720830275,1.649334509313398,0.6646321277555993,0.24029454185447618,1.0172276683266248,0.8968931300647909,0.5375286626407839,0.6667039865189517,2.7211758622563464,1.2314434492908637,0.3649405106162986,0.22387114617594756,0.9066607809968873,0.48214461293857647,0.5532340484754898,0.4399580499103428,0.5852489016565277,0.6249164683355765,0.7370876573855253,0.057312880004279754,0.7734635771525143,0.11791164069269194,0.9077011148015055,0.3080248214067323,0.524712910464729,0.16327734755976314,0.45770460847735434,0.24668074542207558,1.2101188540268049,0.5554873359000927,0.8488150138078647,0.7733023768459205,0.6270394888036974,0.533629307091302,0.03861677025347138,1.4888884479982072,0.6052131390784745,0.8773026839165396,1.1342499666962174
lung_M009,1.8939957565979693,1.6586354954629046,1.5970903541817447,1.6945421264981497,0.32009186112801047,0.3468481429674416,1.0045300929347336,0.27624416854105927,2.472076983814116,2.3418203539477798,2.598371563342715,2.009161244422003,1.2170174627981274,1.551843393742438,0.5526168441195876,0.40554587313684787,0.9186363515946602,2.3961693395472885,3.591295961861106,0.6848091841468092,0.652309656797151,1.0299286175970317,0.5614931681783419,1.4960390760617877,0.08250783085923852,0.9169550130704274,0.944200017384498,0.2663603128817843,0.44880134362439905,0.8542411625803481,0.5566304032964624,0.22068882696342224,1.037206031078468,0.902516371816324,0.6460216095695356,1.1910322739308545,1.423598033068256,0.5959603104780528,0.7556475771337297,0.8515169230457524,0.8918309956646977,0.10268795156334792,0.9360585770627167,0.3077343729539078,0.30817226806332126,0.8041397098468419,1.0660470435583485,0.27003501168434263,0.4187477348678639,0.9207807445525631,0.5581677942599178,1.1020772152376819,1.3510030730527283,0.9581809661305817,0.9411726835919701,1.3027204449967436,0.6725872666655324,0.9017733304047814,1.3643070282702665,1.2221875475135415,0.30954692367230335,1.186133977464352,1.362356907854503,0.5554205297945826,0.0,1.2018417274206412,1.070448598552044,0.43471365891791774,0.5187720707321839,2.4531147595320015,0.9740278750730141,0.040891340016376065,0.7167348980319617,0.858756339243502,0.42845005356161714,0.6795076945140965,1.2294780583238778,0.7425878067266939,0.55240447979539,0.7429357134956753,0.5537359391256987,1.0433363149286867,0.4051756951913299,1.1518505206761698,0.5315624263674421,0.8259181759019452,0.0,0.9448082971716357,0.48335224994012294,1.3917375417339672,0.4346046109818887,1.005854964498043,0.8022723234296193,0.2594141077909794,0.2854277585926582,0.49109769108915113,1.22144396751425,0.6026800125937005,0.420614827381636,0.9574146773763672
